# accelerometer data
# file: 'rgbd_dataset_freiburg2_pioneer_360.bag'
# timestamp ax ay az
1311876799.877065 0.227505 9.112162 -1.544637
1311876799.878076 0.227505 9.112162 -1.544637
1311876799.881701 0.119739 9.471380 -1.448846
1311876799.882694 0.119739 9.471380 -1.448846
1311876799.883955 0.119739 9.471380 -1.448846
1311876799.884969 0.119739 9.471380 -1.448846
1311876799.888211 0.407114 9.375588 -1.544637
1311876799.889188 0.407114 9.375588 -1.544637
1311876799.892699 0.071844 9.279797 -1.544637
1311876799.893839 0.071844 9.279797 -1.544637
1311876799.896949 0.323296 9.375588 -1.448846
1311876799.898062 0.323296 9.375588 -1.448846
1311876799.899196 0.323296 9.375588 -1.448846
1311876799.900315 0.323296 9.375588 -1.448846
1311876799.903825 0.119739 9.279797 -1.544637
1311876799.904954 0.119739 9.279797 -1.544637
1311876799.908076 0.323296 9.447432 -1.544637
1311876799.909192 0.323296 9.447432 -1.544637
1311876799.912689 0.502905 9.471380 -1.544637
1311876799.913846 0.502905 9.471380 -1.544637
1311876799.917089 0.119739 9.279797 -1.640429
1311876799.918091 0.119739 9.279797 -1.640429
1311876799.919308 0.119739 9.279797 -1.640429
1311876799.920326 0.119739 9.279797 -1.640429
1311876799.923950 0.407114 9.423484 -1.496741
1311876799.924948 0.407114 9.423484 -1.496741
1311876799.928069 0.407114 9.279797 -1.568585
1311876799.929161 0.407114 9.279797 -1.568585
1311876799.932814 0.119739 9.279797 -1.353054
1311876799.933827 0.119739 9.279797 -1.353054
1311876799.937067 0.431062 9.471380 -1.353054
1311876799.938078 0.431062 9.471380 -1.353054
1311876799.939571 0.431062 9.471380 -1.353054
1311876799.942824 0.119739 9.279797 -1.257263
1311876799.943809 0.119739 9.279797 -1.257263
1311876799.947065 0.071844 9.184006 -1.353054
1311876799.948042 0.071844 9.184006 -1.353054
1311876799.951312 0.407114 9.423484 -1.353054
1311876799.952318 0.407114 9.423484 -1.353054
1311876799.953938 0.407114 9.423484 -1.353054
1311876799.954944 0.407114 9.423484 -1.353054
1311876799.958294 0.071844 9.184006 -1.544637
1311876799.959193 0.071844 9.184006 -1.544637
1311876799.962791 0.371192 9.279797 -1.544637
1311876799.963827 0.371192 9.279797 -1.544637
1311876799.967067 0.407114 9.279797 -1.544637
1311876799.968110 0.407114 9.279797 -1.544637
1311876799.971315 0.119739 9.184006 -1.496741
1311876799.972342 0.119739 9.184006 -1.496741
1311876799.973967 0.119739 9.184006 -1.496741
1311876799.974942 0.119739 9.184006 -1.496741
1311876799.978200 0.407114 9.471380 -1.496741
1311876799.979186 0.407114 9.471380 -1.496741
1311876799.982818 0.119739 9.279797 -1.568585
1311876799.983820 0.119739 9.279797 -1.568585
1311876799.987059 0.071844 9.375588 -1.448846
1311876799.988066 0.071844 9.375588 -1.448846
1311876799.991698 0.407114 9.471380 -1.556611
1311876799.992821 0.407114 9.471380 -1.556611
1311876799.993837 0.407114 9.471380 -1.556611
1311876799.997071 0.071844 9.279797 -1.544637
1311876799.998054 0.071844 9.279797 -1.544637
1311876800.001707 0.119739 9.471380 -1.353054
1311876800.002659 0.119739 9.471380 -1.353054
1311876800.004065 0.119739 9.471380 -1.353054
1311876800.004945 0.119739 9.471380 -1.353054
1311876800.008181 0.227505 9.279797 -1.544637
1311876800.009179 0.227505 9.279797 -1.544637
1311876800.012805 0.227505 9.184006 -1.520689
1311876800.013783 0.227505 9.184006 -1.520689
1311876800.017062 0.395140 9.471380 -1.353054
1311876800.018031 0.395140 9.471380 -1.353054
1311876800.019285 0.395140 9.471380 -1.353054
1311876800.020281 0.395140 9.471380 -1.353054
1311876800.023934 0.071844 9.279797 -1.544637
1311876800.025086 0.071844 9.279797 -1.544637
1311876800.028301 0.227505 9.375588 -1.448846
1311876800.029191 0.227505 9.375588 -1.448846
1311876800.032820 0.407114 9.471380 -1.556611
1311876800.033952 0.407114 9.471380 -1.556611
1311876800.037213 0.119739 9.184006 -1.592533
1311876800.038069 0.119739 9.184006 -1.592533
1311876800.041690 0.119739 9.471380 -1.556611
1311876800.042692 0.119739 9.471380 -1.556611
1311876800.043687 0.119739 9.471380 -1.556611
1311876800.047066 0.407114 9.471380 -1.544637
1311876800.048060 0.407114 9.471380 -1.544637
1311876800.051734 0.023948 9.184006 -1.592533
1311876800.052811 0.023948 9.184006 -1.592533
1311876800.054060 0.023948 9.184006 -1.592533
1311876800.054930 0.023948 9.184006 -1.592533
1311876800.058184 0.407114 9.471380 -1.496741
1311876800.059198 0.407114 9.471380 -1.496741
1311876800.062823 0.227505 9.279797 -1.592533
1311876800.063817 0.227505 9.279797 -1.592533
1311876800.067041 0.023948 9.136110 -1.568585
1311876800.068062 0.023948 9.136110 -1.568585
1311876800.071699 0.407114 9.447432 -1.353054
1311876800.072842 0.407114 9.447432 -1.353054
1311876800.074068 0.407114 9.447432 -1.353054
1311876800.074941 0.407114 9.447432 -1.353054
1311876800.078317 0.047896 9.279797 -1.640429
1311876800.079325 0.047896 9.279797 -1.640429
1311876800.082931 0.371192 9.375588 -1.544637
1311876800.083964 0.371192 9.375588 -1.544637
1311876800.087066 0.407114 9.279797 -1.544637
1311876800.088066 0.407114 9.279797 -1.544637
1311876800.091316 0.227505 9.184006 -1.353054
1311876800.092687 0.227505 9.184006 -1.353054
1311876800.093946 0.227505 9.184006 -1.353054
1311876800.094941 0.227505 9.184006 -1.353054
1311876800.098170 0.407114 9.459406 -1.544637
1311876800.099189 0.407114 9.459406 -1.544637
1311876800.102800 0.227505 9.279797 -1.544637
1311876800.103816 0.227505 9.279797 -1.544637
1311876800.107037 0.227505 9.375588 -1.544637
1311876800.108066 0.227505 9.375588 -1.544637
1311876800.109708 0.227505 9.375588 -1.544637
1311876800.112937 0.502905 9.459406 -1.173445
1311876800.113939 0.502905 9.459406 -1.173445
1311876800.117234 0.119739 9.279797 -1.448846
1311876800.118191 0.119739 9.279797 -1.448846
1311876800.121825 0.395140 9.471380 -1.448846
1311876800.122838 0.395140 9.471380 -1.448846
1311876800.124070 0.395140 9.471380 -1.448846
1311876800.125059 0.395140 9.471380 -1.448846
1311876800.128197 0.323296 9.279797 -1.544637
1311876800.129189 0.323296 9.279797 -1.544637
1311876800.132668 0.119739 9.184006 -1.544637
1311876800.133822 0.119739 9.184006 -1.544637
1311876800.137038 0.407114 9.459406 -1.353054
1311876800.138057 0.407114 9.459406 -1.353054
1311876800.139282 0.407114 9.459406 -1.353054
1311876800.140306 0.407114 9.459406 -1.353054
1311876800.143820 0.227505 9.136110 -1.544637
1311876800.144936 0.227505 9.136110 -1.544637
1311876800.148059 0.227505 9.279797 -1.520689
1311876800.149190 0.227505 9.279797 -1.520689
1311876800.152794 0.407114 9.471380 -1.353054
1311876800.153820 0.407114 9.471380 -1.353054
1311876800.157072 0.119739 9.184006 -1.544637
1311876800.158038 0.119739 9.184006 -1.544637
1311876800.159310 0.119739 9.184006 -1.544637
1311876800.160340 0.119739 9.184006 -1.544637
1311876800.163944 0.407114 9.471380 -1.448846
1311876800.164932 0.407114 9.471380 -1.448846
1311876800.168067 0.323296 9.184006 -1.496741
1311876800.169317 0.323296 9.184006 -1.496741
1311876800.172829 0.047896 9.184006 -1.544637
1311876800.173812 0.047896 9.184006 -1.544637
1311876800.176927 0.407114 9.459406 -1.544637
1311876800.178062 0.407114 9.459406 -1.544637
1311876800.179362 0.407114 9.459406 -1.544637
1311876800.180305 0.407114 9.459406 -1.544637
1311876800.183819 0.119739 9.100188 -1.496741
1311876800.184932 0.119739 9.100188 -1.496741
1311876800.188066 0.227505 9.471380 -1.544637
1311876800.189185 0.227505 9.471380 -1.544637
1311876800.192685 0.502905 9.471380 -1.496741
1311876800.193822 0.502905 9.471380 -1.496741
1311876800.196919 0.227505 9.112162 -1.532663
1311876800.198035 0.227505 9.112162 -1.532663
1311876800.199185 0.227505 9.112162 -1.532663
1311876800.200186 0.227505 9.112162 -1.532663
1311876800.203941 0.407114 9.423484 -1.353054
1311876800.204983 0.407114 9.423484 -1.353054
1311876800.208060 0.323296 9.184006 -1.353054
1311876800.209048 0.323296 9.184006 -1.353054
1311876800.212821 0.035922 9.279797 -1.532663
1311876800.213821 0.035922 9.279797 -1.532663
1311876800.216915 0.407114 9.471380 -1.544637
1311876800.218061 0.407114 9.471380 -1.544637
1311876800.219181 0.407114 9.471380 -1.544637
1311876800.220316 0.407114 9.471380 -1.544637
1311876800.223930 0.071844 9.279797 -1.544637
1311876800.224934 0.071844 9.279797 -1.544637
1311876800.228065 0.227505 9.375588 -1.353054
1311876800.229180 0.227505 9.375588 -1.353054
1311876800.232816 0.407114 9.447432 -1.544637
1311876800.233824 0.407114 9.447432 -1.544637
1311876800.237062 0.023948 9.279797 -1.544637
1311876800.237935 0.023948 9.279797 -1.544637
1311876800.239162 0.023948 9.279797 -1.544637
1311876800.240165 0.023948 9.279797 -1.544637
1311876800.243823 0.407114 9.471380 -1.544637
1311876800.244986 0.407114 9.471380 -1.544637
1311876800.248061 0.227505 9.279797 -1.544637
1311876800.249232 0.227505 9.279797 -1.544637
1311876800.252676 0.023948 9.423484 -1.640429
1311876800.253815 0.023948 9.423484 -1.640429
1311876800.256934 0.407114 9.471380 -1.496741
1311876800.257904 0.407114 9.471380 -1.496741
1311876800.259188 0.407114 9.471380 -1.496741
1311876800.260185 0.407114 9.471380 -1.496741
1311876800.263811 0.023948 9.279797 -1.568585
1311876800.264807 0.023948 9.279797 -1.568585
1311876800.268042 0.119739 9.471380 -1.736220
1311876800.269056 0.119739 9.471380 -1.736220
1311876800.272806 0.455009 9.447432 -1.353054
1311876800.273798 0.455009 9.447432 -1.353054
1311876800.277046 0.023948 9.136110 -1.736220
1311876800.278045 0.023948 9.136110 -1.736220
1311876800.279771 0.023948 9.136110 -1.736220
1311876800.282797 0.227505 9.471380 -1.448846
1311876800.283789 0.227505 9.471380 -1.448846
1311876800.287044 0.407114 9.447432 -1.544637
1311876800.288043 0.407114 9.447432 -1.544637
1311876800.291676 0.023948 9.184006 -1.544637
1311876800.292775 0.023948 9.184006 -1.544637
1311876800.293801 0.023948 9.184006 -1.544637
1311876800.297050 0.407114 9.375588 -1.496741
1311876800.298045 0.407114 9.375588 -1.496741
1311876800.302258 0.227505 9.279797 -1.544637
1311876800.303032 0.227505 9.279797 -1.544637
1311876800.304183 0.227505 9.279797 -1.544637
1311876800.309075 0.119739 9.375588 -1.520689
1311876800.311770 0.502905 9.483354 -1.257263
1311876800.312793 0.502905 9.483354 -1.257263
1311876800.313962 0.502905 9.483354 -1.257263
1311876800.315078 0.502905 9.483354 -1.257263
1311876800.318199 0.023948 9.112162 -1.544637
1311876800.319161 0.023948 9.112162 -1.544637
1311876800.322814 0.407114 9.471380 -1.257263
1311876800.323894 0.407114 9.471380 -1.257263
1311876800.327035 0.407114 9.375588 -1.257263
1311876800.328019 0.407114 9.375588 -1.257263
1311876800.329550 0.407114 9.375588 -1.257263
1311876800.331135 0.407114 9.375588 -1.257263
1311876800.333933 0.119739 9.279797 -1.448846
1311876800.334915 0.119739 9.279797 -1.448846
1311876800.339016 0.407114 9.471380 -1.353054
1311876800.341708 0.227505 9.279797 -1.353054
1311876800.342683 0.227505 9.279797 -1.353054
1311876800.343665 0.227505 9.279797 -1.353054
1311876800.347046 0.227505 9.375588 -1.257263
1311876800.348196 0.227505 9.375588 -1.257263
1311876800.351692 0.407114 9.471380 -1.496741
1311876800.352804 0.407114 9.471380 -1.496741
1311876800.354047 0.407114 9.471380 -1.496741
1311876800.355049 0.407114 9.471380 -1.496741
1311876800.358188 0.047896 9.100188 -1.353054
1311876800.359170 0.047896 9.100188 -1.353054
1311876800.362670 0.227505 9.423484 -1.353054
1311876800.363798 0.227505 9.423484 -1.353054
1311876800.367034 0.407114 9.375588 -1.544637
1311876800.368047 0.407114 9.375588 -1.544637
1311876800.369405 0.407114 9.375588 -1.544637
1311876800.371143 0.407114 9.375588 -1.544637
1311876800.373937 0.023948 9.279797 -1.448846
1311876800.374913 0.023948 9.279797 -1.448846
1311876800.378204 0.419088 9.471380 -1.496741
1311876800.379179 0.419088 9.471380 -1.496741
1311876800.382842 0.227505 9.279797 -1.544637
1311876800.383804 0.227505 9.279797 -1.544637
1311876800.387558 0.227505 9.375588 -1.640429
1311876800.388657 0.227505 9.375588 -1.640429
1311876800.391809 0.407114 9.471380 -1.544637
1311876800.392811 0.407114 9.471380 -1.544637
1311876800.394063 0.407114 9.471380 -1.544637
1311876800.395031 0.407114 9.471380 -1.544637
1311876800.398261 0.023948 9.279797 -1.544637
1311876800.399163 0.023948 9.279797 -1.544637
1311876800.402799 0.371192 9.423484 -1.496741
1311876800.403809 0.371192 9.423484 -1.496741
1311876800.407115 0.407114 9.375588 -1.544637
1311876800.408093 0.407114 9.375588 -1.544637
1311876800.411328 0.227505 9.279797 -1.544637
1311876800.412306 0.227505 9.279797 -1.544637
1311876800.413961 0.227505 9.279797 -1.544637
1311876800.414917 0.227505 9.279797 -1.544637
1311876800.418168 0.407114 9.471380 -1.544637
1311876800.419170 0.407114 9.471380 -1.544637
1311876800.422781 0.227505 9.279797 -1.544637
1311876800.423769 0.227505 9.279797 -1.544637
1311876800.427034 0.227505 9.423484 -1.448846
1311876800.428017 0.227505 9.423484 -1.448846
1311876800.431691 0.419088 9.471380 -1.640429
1311876800.432676 0.419088 9.471380 -1.640429
1311876800.433937 0.419088 9.471380 -1.640429
1311876800.434933 0.419088 9.471380 -1.640429
1311876800.438275 0.071844 9.184006 -1.640429
1311876800.441717 0.395140 9.279797 -1.544637
1311876800.442929 0.395140 9.279797 -1.544637
1311876800.443868 0.395140 9.279797 -1.544637
1311876800.447101 0.407114 9.279797 -1.544637
1311876800.448047 0.407114 9.279797 -1.544637
1311876800.451309 0.071844 9.136110 -1.448846
1311876800.452296 0.071844 9.136110 -1.448846
1311876800.453927 0.071844 9.136110 -1.448846
1311876800.454945 0.071844 9.136110 -1.448846
1311876800.458169 0.419088 9.471380 -1.544637
1311876800.459179 0.419088 9.471380 -1.544637
1311876800.462657 0.119739 9.184006 -1.448846
1311876800.463673 0.119739 9.184006 -1.448846
1311876800.466926 0.227505 9.279797 -1.544637
1311876800.467907 0.227505 9.279797 -1.544637
1311876800.469161 0.227505 9.279797 -1.544637
1311876800.470285 0.227505 9.279797 -1.544637
1311876800.473791 0.407114 9.279797 -1.496741
1311876800.474847 0.407114 9.279797 -1.496741
1311876800.478048 0.023948 9.136110 -1.544637
1311876800.479177 0.023948 9.136110 -1.544637
1311876800.482678 0.371192 9.423484 -1.544637
1311876800.484000 0.371192 9.423484 -1.544637
1311876800.486920 0.407114 9.279797 -1.544637
1311876800.488028 0.407114 9.279797 -1.544637
1311876800.489284 0.407114 9.279797 -1.544637
1311876800.490278 0.407114 9.279797 -1.544637
1311876800.493810 0.227505 9.279797 -1.592533
1311876800.494791 0.227505 9.279797 -1.592533
1311876800.498028 0.502905 9.471380 -1.544637
1311876800.499069 0.502905 9.471380 -1.544637
1311876800.502067 0.119739 9.279797 -1.520689
1311876800.503065 0.119739 9.279797 -1.520689
1311876800.506719 0.119739 9.279797 -1.544637
1311876800.507886 0.119739 9.279797 -1.544637
1311876800.509056 0.119739 9.279797 -1.544637
1311876800.510015 0.119739 9.279797 -1.544637
1311876800.513206 0.407114 9.375588 -1.544637
1311876800.514163 0.407114 9.375588 -1.544637
1311876800.517856 -0.011974 9.279797 -1.592533
1311876800.518907 -0.011974 9.279797 -1.592533
1311876800.519952 -0.011974 9.279797 -1.592533
1311876800.523166 0.395140 9.375588 -1.353054
1311876800.524165 0.395140 9.375588 -1.353054
1311876800.527715 0.407114 9.375588 -1.448846
1311876800.528790 0.407114 9.375588 -1.448846
1311876800.531955 0.119739 9.279797 -1.556611
1311876800.533051 0.119739 9.279797 -1.556611
1311876800.534185 0.119739 9.279797 -1.556611
1311876800.535274 0.119739 9.279797 -1.556611
1311876800.538770 0.419088 9.471380 -1.544637
1311876800.539796 0.419088 9.471380 -1.544637
1311876800.543056 0.119739 9.184006 -1.520689
1311876800.544175 0.119739 9.184006 -1.520689
1311876800.547792 0.227505 9.447432 -1.640429
1311876800.548777 0.227505 9.447432 -1.640429
1311876800.551915 0.502905 9.471380 -1.353054
1311876800.553059 0.502905 9.471380 -1.353054
1311876800.554344 0.502905 9.471380 -1.353054
1311876800.555659 0.502905 9.471380 -1.353054
1311876800.558935 0.119739 9.279797 -1.736220
1311876800.559963 0.119739 9.279797 -1.736220
1311876800.563179 0.407114 9.471380 -1.496741
1311876800.564231 0.407114 9.471380 -1.496741
1311876800.567666 0.323296 9.423484 -1.544637
1311876800.568774 0.323296 9.423484 -1.544637
1311876800.571926 0.023948 9.184006 -1.544637
1311876800.573051 0.023948 9.184006 -1.544637
1311876800.574174 0.023948 9.184006 -1.544637
1311876800.575304 0.023948 9.184006 -1.544637
1311876800.578786 0.407114 9.447432 -1.520689
1311876800.579909 0.407114 9.447432 -1.520689
1311876800.583033 0.227505 9.279797 -1.448846
1311876800.584077 0.227505 9.279797 -1.448846
1311876800.587187 0.323296 9.279797 -1.448846
1311876800.588301 0.323296 9.279797 -1.448846
1311876800.591921 0.407114 9.375588 -1.448846
1311876800.592914 0.407114 9.375588 -1.448846
1311876800.594196 0.407114 9.375588 -1.448846
1311876800.595178 0.407114 9.375588 -1.448846
1311876800.598682 0.023948 9.279797 -1.496741
1311876800.599817 0.023948 9.279797 -1.496741
1311876800.603047 0.395140 9.471380 -1.353054
1311876800.604061 0.395140 9.471380 -1.353054
1311876800.607666 0.395140 9.471380 -1.520689
1311876800.608788 0.395140 9.471380 -1.520689
1311876800.611913 0.023948 9.279797 -1.544637
1311876800.612909 0.023948 9.279797 -1.544637
1311876800.614146 0.023948 9.279797 -1.544637
1311876800.615271 0.023948 9.279797 -1.544637
1311876800.618947 0.407114 9.471380 -1.448846
1311876800.622049 0.323296 9.375588 -1.448846
1311876800.622925 0.323296 9.375588 -1.448846
1311876800.624346 0.323296 9.375588 -1.448846
1311876800.627662 0.227505 9.279797 -1.496741
1311876800.628783 0.227505 9.279797 -1.496741
1311876800.633417 0.407114 9.279797 -1.544637
1311876800.634657 0.407114 9.279797 -1.544637
1311876800.638037 0.023948 9.184006 -1.640429
1311876800.639045 0.023948 9.184006 -1.640429
1311876800.641228 0.023948 9.184006 -1.640429
1311876800.643044 0.323296 9.279797 -1.496741
1311876800.644224 0.323296 9.279797 -1.496741
1311876800.647800 0.395140 9.279797 -1.496741
1311876800.648782 0.395140 9.279797 -1.496741
1311876800.651926 0.227505 9.112162 -1.544637
1311876800.653042 0.227505 9.112162 -1.544637
1311876800.654193 0.227505 9.112162 -1.544637
1311876800.655291 0.227505 9.112162 -1.544637
1311876800.658951 0.407114 9.423484 -1.353054
1311876800.659948 0.407114 9.423484 -1.353054
1311876800.663190 0.323296 9.184006 -1.544637
1311876800.664150 0.323296 9.184006 -1.544637
1311876800.667817 0.227505 9.375588 -1.544637
1311876800.668804 0.227505 9.375588 -1.544637
1311876800.672038 0.407114 9.471380 -1.544637
1311876800.672909 0.407114 9.471380 -1.544637
1311876800.674193 0.407114 9.471380 -1.544637
1311876800.675160 0.407114 9.471380 -1.544637
1311876800.678817 0.023948 9.279797 -1.544637
1311876800.679845 0.023948 9.279797 -1.544637
1311876800.683969 0.371192 9.375588 -1.544637
1311876800.686549 0.371192 9.279797 -1.544637
1311876800.687686 0.371192 9.279797 -1.544637
1311876800.688900 0.371192 9.279797 -1.544637
1311876800.690055 0.371192 9.279797 -1.544637
1311876800.693176 0.119739 9.279797 -1.544637
1311876800.694168 0.119739 9.279797 -1.544637
1311876800.697660 0.407114 9.471380 -1.592533
1311876800.698644 0.407114 9.471380 -1.592533
1311876800.702041 0.227505 9.375588 -1.544637
1311876800.702907 0.227505 9.375588 -1.544637
1311876800.704213 0.227505 9.375588 -1.544637
1311876800.705341 0.227505 9.375588 -1.544637
1311876800.708952 0.227505 9.471380 -1.353054
1311876800.709929 0.227505 9.471380 -1.353054
1311876800.713158 0.419088 9.279797 -1.544637
1311876800.714053 0.419088 9.279797 -1.544637
1311876800.717788 0.023948 9.279797 -1.544637
1311876800.718799 0.023948 9.279797 -1.544637
1311876800.722047 0.395140 9.471380 -1.544637
1311876800.723071 0.395140 9.471380 -1.544637
1311876800.724302 0.395140 9.471380 -1.544637
1311876800.725295 0.395140 9.471380 -1.544637
1311876800.728803 0.227505 9.279797 -1.544637
1311876800.729783 0.227505 9.279797 -1.544637
1311876800.733286 0.119739 9.279797 -1.556611
1311876800.734167 0.119739 9.279797 -1.556611
1311876800.735275 0.119739 9.279797 -1.556611
1311876800.738790 0.407114 9.423484 -1.592533
1311876800.739927 0.407114 9.423484 -1.592533
1311876800.742990 0.071844 9.184006 -1.556611
1311876800.744041 0.071844 9.184006 -1.556611
1311876800.747395 0.035922 9.279797 -1.544637
1311876800.748727 0.035922 9.279797 -1.544637
1311876800.751918 0.407114 9.279797 -1.544637
1311876800.752906 0.407114 9.279797 -1.544637
1311876800.754210 0.407114 9.279797 -1.544637
1311876800.755147 0.407114 9.279797 -1.544637
1311876800.758808 0.023948 9.112162 -1.544637
1311876800.759778 0.023948 9.112162 -1.544637
1311876800.763050 0.227505 9.375588 -1.448846
1311876800.764020 0.227505 9.375588 -1.448846
1311876800.767293 0.323296 9.375588 -1.544637
1311876800.768655 0.323296 9.375588 -1.544637
1311876800.771773 0.071844 9.184006 -1.544637
1311876800.772892 0.071844 9.184006 -1.544637
1311876800.774150 0.071844 9.184006 -1.544637
1311876800.775172 0.071844 9.184006 -1.544637
1311876800.778677 0.407114 9.375588 -1.592533
1311876800.779814 0.407114 9.375588 -1.592533
1311876800.782917 0.023948 9.184006 -1.640429
1311876800.784041 0.023948 9.184006 -1.640429
1311876800.787053 0.023948 9.136110 -1.544637
1311876800.788023 0.023948 9.136110 -1.544637
1311876800.791288 0.407114 9.423484 -1.544637
1311876800.792671 0.407114 9.423484 -1.544637
1311876800.793916 0.407114 9.423484 -1.544637
1311876800.795001 0.407114 9.423484 -1.544637
1311876800.798171 0.023948 9.184006 -1.568585
1311876800.799171 0.023948 9.184006 -1.568585
1311876800.802797 0.227505 9.471380 -1.544637
1311876800.803794 0.227505 9.471380 -1.544637
1311876800.807031 0.407114 9.375588 -1.544637
1311876800.808021 0.407114 9.375588 -1.544637
