# accelerometer data
# file: 'rgbd_dataset_freiburg1_room.bag'
# timestamp ax ay az
1305031907.589379 1.209367 8.202143 -4.166928
1305031907.592965 1.161471 8.058456 -4.310615
1305031907.593942 1.161471 8.058456 -4.310615
1305031907.597051 1.161471 8.022534 -4.358511
1305031907.598044 1.161471 8.022534 -4.358511
1305031907.599329 1.161471 8.022534 -4.358511
1305031907.600466 1.161471 8.022534 -4.358511
1305031907.604128 0.957915 8.202143 -3.975345
1305031907.605091 0.957915 8.202143 -3.975345
1305031907.608346 0.886071 8.202143 -4.071137
1305031907.609369 0.886071 8.202143 -4.071137
1305031907.612927 0.886071 8.058456 -4.166928
1305031907.613954 0.886071 8.058456 -4.166928
1305031907.617323 0.910019 7.615421 -4.550094
1305031907.618343 0.910019 7.615421 -4.550094
1305031907.622006 1.053706 7.196333 -4.645885
1305031907.622973 1.053706 7.196333 -4.645885
1305031907.624221 1.053706 7.196333 -4.645885
1305031907.625202 1.053706 7.196333 -4.645885
1305031907.628354 0.862123 6.885011 -4.741677
1305031907.629522 0.862123 6.885011 -4.741677
1305031907.632995 1.053706 6.669480 -4.837468
1305031907.634063 1.053706 6.669480 -4.837468
1305031907.637199 1.053706 6.573688 -4.933260
1305031907.638198 1.053706 6.573688 -4.933260
1305031907.641877 0.957915 6.765271 -4.933260
1305031907.642824 0.957915 6.765271 -4.933260
1305031907.644086 0.957915 6.765271 -4.933260
1305031907.645194 0.957915 6.765271 -4.933260
1305031907.648225 1.053706 6.861063 -5.029051
1305031907.649375 1.053706 6.861063 -5.029051
1305031907.652799 1.053706 6.861063 -5.124843
1305031907.653975 1.053706 6.861063 -5.124843
1305031907.657090 1.257263 6.861063 -5.136817
1305031907.658056 1.257263 6.861063 -5.136817
1305031907.659351 1.257263 6.861063 -5.136817
1305031907.660541 1.257263 6.861063 -5.136817
1305031907.664059 1.448846 6.861063 -5.699591
1305031907.665052 1.448846 6.861063 -5.699591
1305031907.668351 1.245289 7.052646 -5.699591
1305031907.669325 1.245289 7.052646 -5.699591
1305031907.672965 1.293185 6.908959 -5.891174
1305031907.674114 1.293185 6.908959 -5.891174
1305031907.677222 1.257263 6.861063 -5.891174
1305031907.678199 1.257263 6.861063 -5.891174
1305031907.681864 1.245289 6.849089 -5.986966
1305031907.682800 1.245289 6.849089 -5.986966
1305031907.684105 1.245289 6.849089 -5.986966
1305031907.685055 1.245289 6.849089 -5.986966
1305031907.688385 0.957915 6.885011 -6.274340
1305031907.689325 0.957915 6.885011 -6.274340
1305031907.693002 0.862123 6.885011 -6.465923
1305031907.693945 0.862123 6.885011 -6.465923
1305031907.697194 0.826201 6.908959 -6.465923
1305031907.698182 0.826201 6.908959 -6.465923
1305031907.701869 0.862123 6.956854 -6.370132
1305031907.702851 0.862123 6.956854 -6.370132
1305031907.704099 0.862123 6.956854 -6.370132
1305031907.705238 0.862123 6.956854 -6.370132
1305031907.708197 0.682514 7.052646 -6.465923
1305031907.709351 0.682514 7.052646 -6.465923
1305031907.712968 0.574749 6.956854 -6.657506
1305031907.713977 0.574749 6.956854 -6.657506
1305031907.717214 0.478957 6.885011 -6.669480
1305031907.718225 0.478957 6.885011 -6.669480
1305031907.721881 0.478957 6.873037 -6.944880
1305031907.722834 0.478957 6.873037 -6.944880
1305031907.724078 0.478957 6.873037 -6.944880
1305031907.725194 0.478957 6.873037 -6.944880
1305031907.728354 0.287374 6.885011 -6.705402
1305031907.729299 0.287374 6.885011 -6.705402
1305031907.732975 0.287374 7.052646 -6.465923
1305031907.733926 0.287374 7.052646 -6.465923
1305031907.737191 0.191583 7.052646 -6.322236
1305031907.738189 0.191583 7.052646 -6.322236
1305031907.741810 0.107765 7.052646 -6.370132
1305031907.742790 0.107765 7.052646 -6.370132
1305031907.744061 0.107765 7.052646 -6.370132
1305031907.745189 0.107765 7.052646 -6.370132
1305031907.748223 0.395140 7.148437 -6.561715
1305031907.749343 0.395140 7.148437 -6.561715
1305031907.752936 0.287374 7.052646 -6.561715
1305031907.753973 0.287374 7.052646 -6.561715
1305031907.757215 0.287374 7.052646 -6.657506
1305031907.758200 0.287374 7.052646 -6.657506
1305031907.761824 0.287374 6.956854 -6.657506
1305031907.762799 0.287374 6.956854 -6.657506
1305031907.764055 0.287374 6.956854 -6.657506
1305031907.765052 0.287374 6.956854 -6.657506
1305031907.768200 0.478957 7.052646 -6.849089
1305031907.769325 0.478957 7.052646 -6.849089
1305031907.772927 0.287374 6.956854 -6.849089
1305031907.773974 0.287374 6.956854 -6.849089
1305031907.777227 0.395140 6.885011 -6.992776
1305031907.778204 0.395140 6.885011 -6.992776
1305031907.781848 0.287374 7.052646 -7.040672
1305031907.782807 0.287374 7.052646 -7.040672
1305031907.784096 0.287374 7.052646 -7.040672
1305031907.785121 0.287374 7.052646 -7.040672
1305031907.788258 0.107765 7.052646 -7.088568
1305031907.789324 0.107765 7.052646 -7.088568
1305031907.792826 0.107765 7.052646 -7.016724
1305031907.794139 0.107765 7.052646 -7.016724
1305031907.797055 0.107765 7.052646 -6.944880
1305031907.798066 0.107765 7.052646 -6.944880
1305031907.799301 0.107765 7.052646 -6.944880
1305031907.800326 0.107765 7.052646 -6.944880
1305031907.804092 0.287374 6.908959 -7.328046
1305031907.805068 0.287374 6.908959 -7.328046
1305031907.808345 0.395140 6.908959 -7.328046
1305031907.809343 0.395140 6.908959 -7.328046
1305031907.812929 0.287374 6.885011 -7.040672
1305031907.814016 0.287374 6.885011 -7.040672
1305031907.817248 0.107765 6.956854 -7.040672
1305031907.818219 0.107765 6.956854 -7.040672
1305031907.821861 0.095791 7.052646 -7.064620
1305031907.822844 0.095791 7.052646 -7.064620
1305031907.824097 0.095791 7.052646 -7.064620
1305031907.825073 0.095791 7.052646 -7.064620
1305031907.828371 0.011974 7.244229 -6.849089
1305031907.829318 0.011974 7.244229 -6.849089
1305031907.832981 0.095791 7.435812 -7.040672
1305031907.833932 0.095791 7.435812 -7.040672
1305031907.837198 0.095791 7.651342 -6.849089
1305031907.838326 0.095791 7.651342 -6.849089
1305031907.842006 0.107765 7.914769 -6.609610
1305031907.842984 0.107765 7.914769 -6.609610
1305031907.844220 0.107765 7.914769 -6.609610
1305031907.845228 0.107765 7.914769 -6.609610
1305031907.848343 0.059870 8.106352 -6.465923
1305031907.849393 0.059870 8.106352 -6.465923
1305031907.852949 -0.083818 8.393726 -6.082757
1305031907.854076 -0.083818 8.393726 -6.082757
1305031907.857198 -0.083818 8.405700 -6.274340
1305031907.858185 -0.083818 8.405700 -6.274340
1305031907.861836 0.095791 8.585309 -6.082757
1305031907.862799 0.095791 8.585309 -6.082757
1305031907.864065 0.095791 8.585309 -6.082757
1305031907.865187 0.095791 8.585309 -6.082757
1305031907.868202 -0.083818 8.681100 -5.891174
1305031907.869355 -0.083818 8.681100 -5.891174
1305031907.872939 0.107765 8.585309 -5.891174
1305031907.874012 0.107765 8.585309 -5.891174
1305031907.877202 0.107765 8.585309 -6.082757
1305031907.878217 0.107765 8.585309 -6.082757
1305031907.881865 0.191583 8.585309 -6.322236
1305031907.882794 0.191583 8.585309 -6.322236
1305031907.884061 0.191583 8.585309 -6.322236
1305031907.885186 0.191583 8.585309 -6.322236
1305031907.888227 0.119739 8.393726 -6.274340
1305031907.889301 0.119739 8.393726 -6.274340
1305031907.892953 0.191583 8.202143 -6.274340
1305031907.893928 0.191583 8.202143 -6.274340
1305031907.897184 0.143687 8.202143 -6.274340
1305031907.898172 0.143687 8.202143 -6.274340
1305031907.899439 0.143687 8.202143 -6.274340
1305031907.900808 0.143687 8.202143 -6.274340
1305031907.904077 0.287374 7.914769 -6.465923
1305031907.905075 0.287374 7.914769 -6.465923
1305031907.908200 0.119739 7.818977 -6.274340
1305031907.909328 0.119739 7.818977 -6.274340
1305031907.912973 0.287374 7.627394 -6.370132
1305031907.913936 0.287374 7.627394 -6.370132
1305031907.917196 0.478957 7.435812 -6.274340
1305031907.918210 0.478957 7.435812 -6.274340
1305031907.921826 0.395140 7.435812 -6.274340
1305031907.922802 0.395140 7.435812 -6.274340
1305031907.924079 0.395140 7.435812 -6.274340
1305031907.925212 0.395140 7.435812 -6.274340
1305031907.928357 0.478957 7.531603 -5.939070
1305031907.929312 0.478957 7.531603 -5.939070
1305031907.933061 0.478957 7.244229 -6.082757
1305031907.934058 0.478957 7.244229 -6.082757
1305031907.937208 0.526853 7.268176 -5.891174
1305031907.938339 0.526853 7.268176 -5.891174
1305031907.941970 0.478957 7.435812 -5.699591
1305031907.942967 0.478957 7.435812 -5.699591
1305031907.944080 0.478957 7.435812 -5.699591
1305031907.945221 0.478957 7.435812 -5.699591
1305031907.948237 0.526853 7.579499 -5.939070
1305031907.949367 0.526853 7.579499 -5.939070
1305031907.952935 0.478957 7.531603 -6.082757
1305031907.953977 0.478957 7.531603 -6.082757
1305031907.957215 0.466983 7.435812 -6.082757
1305031907.958199 0.466983 7.435812 -6.082757
1305031907.961809 0.478957 7.292124 -6.274340
1305031907.962820 0.478957 7.292124 -6.274340
1305031907.964059 0.478957 7.292124 -6.274340
1305031907.965175 0.478957 7.292124 -6.274340
1305031907.968345 0.574749 7.244229 -6.370132
1305031907.969325 0.574749 7.244229 -6.370132
1305031907.972927 0.526853 7.196333 -6.298288
1305031907.973975 0.526853 7.196333 -6.298288
1305031907.977347 0.478957 6.908959 -6.657506
1305031907.978349 0.478957 6.908959 -6.657506
1305031907.982005 0.526853 6.861063 -6.849089
1305031907.982930 0.526853 6.861063 -6.849089
1305031907.984210 0.526853 6.861063 -6.849089
1305031907.985185 0.526853 6.861063 -6.849089
1305031907.988199 0.478957 6.861063 -6.849089
1305031907.989340 0.478957 6.861063 -6.849089
1305031907.992815 0.443035 6.861063 -6.849089
1305031907.993822 0.443035 6.861063 -6.849089
1305031907.997100 0.490931 6.861063 -6.992776
1305031907.998055 0.490931 6.861063 -6.992776
1305031907.999304 0.490931 6.861063 -6.992776
1305031908.000310 0.490931 6.861063 -6.992776
1305031908.003933 0.490931 6.837115 -7.040672
1305031908.005060 0.490931 6.837115 -7.040672
1305031908.008343 0.490931 7.052646 -6.753297
1305031908.009469 0.490931 7.052646 -6.753297
1305031908.012933 0.478957 7.148437 -6.657506
1305031908.014132 0.478957 7.148437 -6.657506
1305031908.017228 0.574749 7.244229 -6.561715
1305031908.018227 0.574749 7.244229 -6.561715
1305031908.021827 0.478957 7.256203 -6.465923
1305031908.022814 0.478957 7.256203 -6.465923
1305031908.024078 0.478957 7.256203 -6.465923
1305031908.025233 0.478957 7.256203 -6.465923
1305031908.028311 0.478957 7.435812 -6.226444
1305031908.029307 0.478957 7.435812 -6.226444
1305031908.032989 0.574749 7.435812 -6.274340
1305031908.033933 0.574749 7.435812 -6.274340
1305031908.037256 0.682514 7.531603 -6.274340
1305031908.038201 0.682514 7.531603 -6.274340
1305031908.041867 0.574749 7.435812 -6.274340
1305031908.042969 0.574749 7.435812 -6.274340
1305031908.044078 0.574749 7.435812 -6.274340
1305031908.045223 0.574749 7.435812 -6.274340
1305031908.048206 0.287374 7.220281 -6.178549
1305031908.049344 0.287374 7.220281 -6.178549
1305031908.052956 0.395140 7.148437 -6.274340
1305031908.053978 0.395140 7.148437 -6.274340
1305031908.057200 0.478957 6.956854 -6.274340
1305031908.058218 0.478957 6.956854 -6.274340
1305031908.061805 0.287374 6.956854 -6.298288
1305031908.062798 0.287374 6.956854 -6.298288
1305031908.064054 0.287374 6.956854 -6.298288
1305031908.065053 0.287374 6.956854 -6.298288
1305031908.068344 0.443035 6.861063 -6.657506
1305031908.069324 0.443035 6.861063 -6.657506
1305031908.072916 0.478957 6.861063 -6.657506
1305031908.073971 0.478957 6.861063 -6.657506
1305031908.077256 0.478957 6.861063 -6.705402
1305031908.078218 0.478957 6.861063 -6.705402
1305031908.081828 0.466983 6.669480 -6.753297
1305031908.082800 0.466983 6.669480 -6.753297
1305031908.084080 0.466983 6.669480 -6.753297
1305031908.085220 0.466983 6.669480 -6.753297
1305031908.088197 0.478957 6.669480 -6.657506
1305031908.089365 0.478957 6.669480 -6.657506
1305031908.092806 0.478957 6.573688 -6.849089
1305031908.093938 0.478957 6.573688 -6.849089
1305031908.097214 0.682514 6.489871 -7.040672
1305031908.098180 0.682514 6.489871 -7.040672
1305031908.099720 0.682514 6.489871 -7.040672
1305031908.102951 0.574749 6.669480 -6.849089
1305031908.104093 0.574749 6.669480 -6.849089
1305031908.107251 0.778306 6.765271 -6.849089
1305031908.108246 0.778306 6.765271 -6.849089
1305031908.111844 0.682514 6.837115 -6.681454
1305031908.112928 0.682514 6.837115 -6.681454
1305031908.114114 0.682514 6.837115 -6.681454
1305031908.115223 0.682514 6.837115 -6.681454
1305031908.118381 0.682514 6.669480 -6.849089
1305031908.119325 0.682514 6.669480 -6.849089
